Id,SalePrice
2735,136813.74363246866
2736,139675.60646076006
2737,120165.4021342447
2738,130455.75257854331
2739,159600.074420761
2740,133754.19623613008
2741,140355.3433704339
2742,153840.78493585574
2743,144855.2493629189
2744,163431.4587781801
2745,150196.2556274201
2746,138935.58092844026
2747,145807.83059311748
2748,137594.28113914983
2749,128642.20461673156
2750,141028.64786008804
2751,141260.5886029375
2752,205146.2863614836
2753,148870.234121278
2754,202831.10271723536
2755,127007.7369550551
2756,97977.25692648077
2757,71659.18227772118
2758,84645.43755533767
2759,155885.52035071116
2760,112400.68927082821
2761,146306.50947904316
2762,150516.84461613974
2763,184234.61848923695
2764,165438.58245419723
2765,258377.50452292705
2766,135024.52251160503
2767,82566.19190489352
2768,119493.2570441823
2769,122263.61172173954
2770,148183.59198481828
2771,119871.40978927052
2772,114212.57958715469
2773,136203.42866273082
2774,121779.23969901518
2775,115398.16272538742
2776,139098.60853742392
2777,156007.57305548416
2778,103257.98998414847
2779,124122.16097536049
2780,101993.1457435682
2781,99220.45955913582
2782,97029.22150049548
2783,93461.64338833964
2784,121028.88118436366
2785,120704.5111833366
2786,74126.21243223912
2787,121621.58549513284
2788,74725.02943480587
2789,164448.81580513893
2790,88115.84412515088
2791,108506.43684596529
2792,58354.99393113356
2793,149404.01898348695
2794,93785.5329526121
2795,109606.42088522475
2796,96667.2292731569
2797,171291.56639735823
2798,104532.43970917638
2799,108479.84353334026
2800,70023.95547539365
2801,113187.42181913264
2802,133209.74654025323
2803,144691.92776550827
2804,133935.70020707283
2805,102336.66139417652
2806,82087.27696235316
2807,155475.338512467
2808,141211.13754147096
2809,127850.57530112739
2810,134352.51461181723
2811,153692.21403275296
2812,145492.72456064617
2813,135491.0448769153
2814,137113.6752050927
2815,106896.27395510463
2816,228667.1970472199
2817,150348.41816452332
2818,129187.15012861135
2819,183537.51047600913
2820,137105.57027720317
2821,106277.6341445184
2822,180660.86787979046
2823,293657.4189087989
2824,168452.84397109522
2825,153534.8741390193
2826,127015.71953062725
2827,129541.22409749535
2828,223329.23952011953
2829,187449.4900716906
2830,205419.65350714352
2831,192058.45040103208
2832,228333.84241571667
2833,280462.60465206514
2834,204930.89302416373
2835,213053.81762082255
2836,191753.52238668056
2837,168513.95530304793
2838,149626.00142410796
2839,174469.64430806512
2840,186632.79691656603
2841,201665.31239388473
2842,237362.66667026305
2843,140950.04824819128
2844,150445.52996589357
2845,122846.33545018219
2846,211486.87840602675
2847,182047.25375771665
2848,211322.5257326977
2849,197255.66828151286
2850,273184.7494483638
2851,225739.50981545108
2852,218707.2258172951
2853,240282.0697756635
2854,141461.41837267758
2855,209140.84328490225
2856,195428.41224196734
2857,184161.63516477865
2858,190855.20072378186
2859,122861.92697503358
2860,126037.03788163472
2861,122764.88923840606
2862,197471.0073857559
2863,119126.62572392689
2864,235207.40359012864
2865,135570.62881666078
2866,155672.47029779246
2867,86957.53798029617
2868,104501.94195509049
2869,108270.54081121703
2870,130965.79665448902
2871,86614.62609480954
2872,57001.989710489026
2873,104811.66487878548
2874,128403.37440070031
2875,120746.66734316343
2876,173247.5343055632
2877,132444.98659594104
2878,170128.48195723008
2879,136098.2060088024
2880,93958.4545473293
2881,153274.52157882458
2882,170013.3012455351
2883,191632.96738050273
2884,192691.63345453585
2885,164228.98000269872
2886,208260.20160972292
2887,99254.37585901713
2888,126789.76721212447
2889,56782.96936143863
2890,77326.02279991408
2891,128964.08682107215
2892,61976.26625085944
2893,87670.72734687138
2894,59782.0091089406
2895,279935.4303791783
2896,264978.9298935449
2897,197135.7462627362
2898,146510.29249016376
2899,215965.82605148625
2900,151458.0598716126
2901,206236.96762044792
2902,177328.1364883286
2903,342187.18599368614
2904,353327.6192596369
2905,105818.97846019409
2906,187272.09031458807
2907,110880.09093084538
2908,139022.79024367698
2909,147225.20609801737
2910,78746.74673390125
2911,75870.56510758924
2912,146668.77179437663
2913,85523.59288074252
2914,70135.07561963482
2915,77300.88973822807
2916,85016.18983970542
2917,178357.34335197287
2918,113864.66435818719
2919,217306.66818262436
